,DA,N,NFE,NP,PA,PR,coding,crossover,crowding_factor,crowding_selection,dimensions,distance_measure,function_name,method,mutation,p_c,p_m,run_number,run_time,subpopulation_size
251,1.3351439622810566,500.0,2780.0,2.0,1.317950545605136,2.0,bin,1,4.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.1,0.2,9.0,21.62842297554016,5.0
252,0.886039894734095,500.0,2674.0,10.0,1.5461938297256728,2.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.2,0.0,23.23585319519043,5.0
253,0.8009725442198923,500.0,2108.0,2.0,0.0020615542156637856,0.4,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.2,1.0,18.2097430229187,5.0
254,0.8488066211621718,500.0,4320.0,4.0,0.726963334497015,0.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.2,2.0,37.13391470909119,5.0
255,0.339468453727527,500.0,2434.0,7.0,0.9718798383888316,1.4,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.2,3.0,20.840436220169067,5.0
256,1.0582380328300962,500.0,2892.0,4.0,1.985453218337818,0.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.2,4.0,24.678589582443237,5.0
257,0.7862075410632288,500.0,2454.0,3.0,0.09300521679331453,0.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.2,5.0,20.93556809425354,5.0
258,0.38476614855585767,500.0,1998.0,6.0,0.19999240245329442,1.2,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.2,6.0,17.577266454696655,5.0
259,0.7223907805314889,500.0,3522.0,8.0,2.9951370426364847,1.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.2,7.0,30.035367250442505,5.0
260,1.137260513944583,500.0,3250.0,3.0,1.064961055147052,0.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.2,8.0,27.692497730255127,5.0
261,0.605556610258623,500.0,2856.0,13.0,0.028052328551313455,2.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,worst_among_most_similar,1-point,0.2,0.2,9.0,24.533053398132324,5.0
262,1.3008407732111316,500.0,3784.0,3.0,1.0987763138612165,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.2,0.0,32.877434492111206,5.0
263,0.8327901539627884,500.0,3180.0,5.0,0.9568136761621981,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.2,1.0,27.700559377670288,5.0
264,1.0736229402195523,500.0,3944.0,4.0,1.5620217372981346,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.2,2.0,33.9608998298645,5.0
265,1.1215239995566668,500.0,2770.0,6.0,1.5170691024297642,6.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.2,3.0,23.96013593673706,5.0
266,1.3016596355243182,500.0,3512.0,4.0,1.1131541064044979,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.2,4.0,30.134750604629517,5.0
267,0.008255539353647853,500.0,110.0,79.0,0.007765910429390316,79.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.2,5.0,1.4442846775054932,5.0
268,1.2691760790961988,500.0,3248.0,3.0,0.6955506474015325,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.2,6.0,27.904613733291626,5.0
269,1.2081285666224093,500.0,3486.0,3.0,0.805751898785571,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.2,7.0,29.761698007583618,5.0
270,0.6264351059204707,500.0,2268.0,7.0,0.5358931284121673,7.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.2,8.0,19.515864372253418,5.0
271,0.788696518824087,500.0,3016.0,8.0,0.597804688181593,8.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,worst_among_most_similar,1-point,0.2,0.2,9.0,26.51610565185547,5.0
272,0.005133141044367545,500.0,1392.0,16.0,0.0049675028519668984,3.2,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.2,0.0,10.915742635726929,5.0
273,0.0033249665573414633,500.0,1548.0,13.0,0.002587243516645188,2.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.2,1.0,12.316426038742065,5.0
274,0.005066536044850883,500.0,1406.0,9.0,0.004894134757855051,1.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.2,2.0,10.995287656784058,5.0
275,0.00514844378940435,500.0,52.0,79.0,0.00497270908177172,15.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.2,3.0,0.8974559307098389,5.0
276,0.0050965049674156215,500.0,1674.0,10.0,0.004925924037225693,2.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.2,4.0,13.209371089935303,5.0
277,0.0034753233707574827,500.0,1738.0,14.0,0.0027314122877760694,2.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.2,5.0,13.696209907531738,5.0
278,0.005148441926759201,500.0,1424.0,15.0,0.004972705805292299,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.2,6.0,11.316451787948608,5.0
279,0.005148324578267388,500.0,1418.0,10.0,0.004972471599888673,2.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.2,7.0,11.222723722457886,5.0
280,0.004562062146897111,500.0,1456.0,9.0,0.0041910761994136125,1.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.2,8.0,11.494494915008545,5.0
281,0.0050244661282715375,500.0,1528.0,10.0,0.004735607403863584,2.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb1,most_similar_among_worst,1-point,0.2,0.2,9.0,12.094393491744995,5.0
282,1.3234279649592926,500.0,2422.0,2.0,1.3201542413510543,2.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.2,0.0,19.197478532791138,5.0
283,1.3407477425738534,500.0,2310.0,4.0,1.3188668018864023,4.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb4,most_similar_among_worst,1-point,0.2,0.2,1.0,18.236077070236206,5.0
