,DA,N,NFE,NP,PA,PR,coding,crossover,crowding_factor,crowding_selection,dimensions,distance_measure,function_name,method,mutation,p_c,p_m,run_number,run_time,subpopulation_size
87,0.7913866188773823,500.0,3884.0,5.0,1.3804555422599054,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.2,0.1,3.0,37.79014801979065,5.0
88,0.8269755719590678,500.0,3224.0,9.0,1.5409917393399155,9.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.2,0.1,4.0,31.21580481529236,5.0
89,1.1219226734568593,500.0,3150.0,5.0,0.5196595430885628,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.2,0.1,5.0,30.687324047088623,5.0
90,0.007130061071138533,500.0,54.0,77.0,0.005392787841903779,77.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.2,0.1,6.0,1.2559678554534912,5.0
91,0.697706644465448,500.0,2522.0,11.0,0.5742591846900709,11.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.2,0.1,7.0,24.47723889350891,5.0
92,1.0522078882742827,500.0,3698.0,5.0,1.5672514002178772,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.2,0.1,8.0,35.680283069610596,5.0
93,0.6755550117372487,500.0,2500.0,14.0,0.4616325906905435,14.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,worst_among_most_similar,1-point,0.2,0.1,9.0,24.59406614303589,5.0
94,0.42024389940811724,500.0,3044.0,4.0,0.0003939420061281895,0.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.2,0.1,0.0,29.408055067062378,5.0
95,0.42025034781649895,500.0,2732.0,4.0,0.0003954041327103308,0.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.2,0.1,1.0,26.555428981781006,5.0
96,0.226194587795718,500.0,3014.0,11.0,1.875114560426024,2.2,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.2,0.1,2.0,29.304195880889893,5.0
97,0.4199059182548093,500.0,2744.0,4.0,0.000317227011957133,0.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.2,0.1,3.0,26.619327068328857,5.0
98,0.7704775822440081,500.0,4084.0,4.0,1.043300480422846,0.8,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.2,0.1,4.0,39.35865497589111,5.0
99,0.8807727048229734,500.0,2910.0,3.0,0.0003939581507268475,0.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.2,0.1,5.0,28.103816032409668,5.0
100,0.4886933057445931,500.0,3688.0,5.0,1.8488183860821694,1.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.2,0.1,6.0,35.60379385948181,5.0
101,0.33356939729140034,500.0,2840.0,5.0,0.8751297537501393,1.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.2,0.1,7.0,27.478551626205444,5.0
102,0.32944987826659045,500.0,2690.0,11.0,0.9588199242215558,2.2,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.2,0.1,8.0,26.260150909423828,5.0
103,0.3576620974417808,500.0,2436.0,6.0,0.8880255629795649,1.2,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,worst_among_most_similar,1-point,0.2,0.1,9.0,23.671578884124756,5.0
104,1.9554980990266717,500.0,1936.0,3.0,1.3153687661793476,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.2,0.1,0.0,16.991469144821167,5.0
105,1.8956850286515339,500.0,2106.0,2.0,0.9845409778519842,2.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.2,0.1,1.0,18.419986963272095,5.0
106,1.2002820455901404,500.0,2026.0,5.0,1.3355673121987521,5.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.2,0.1,2.0,17.679261922836304,5.0
107,1.200448941125936,500.0,2076.0,3.0,1.3355465974837317,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.2,0.1,3.0,18.208122968673706,5.0
108,1.19582298183468,500.0,2246.0,3.0,1.3242118105518217,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.2,0.1,4.0,19.87667989730835,5.0
109,1.2104057516679214,500.0,2124.0,3.0,1.3336736143255195,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.2,0.1,5.0,18.639239072799683,5.0
110,1.945284058319591,500.0,2180.0,3.0,1.2307882771643062,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.2,0.1,6.0,19.15046191215515,5.0
111,1.9725021112044332,500.0,1978.0,1.0,1.5161581151748615,1.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.2,0.1,7.0,17.439823865890503,5.0
112,1.1833330777740838,500.0,1798.0,3.0,1.2493924182740646,3.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.2,0.1,8.0,15.871347904205322,5.0
113,1.9551957611869044,500.0,2252.0,2.0,1.3147896016518086,2.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb2,most_similar_among_worst,1-point,0.2,0.1,9.0,19.732961893081665,5.0
114,0.003198053103679835,500.0,1502.0,10.0,0.007222713051493468,2.0,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.2,0.1,0.0,13.140656232833862,5.0
115,0.003123551717151965,500.0,1446.0,13.0,0.007310674003589868,2.6,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.2,0.1,1.0,12.733061790466309,5.0
116,0.0018608933972264902,500.0,1410.0,11.0,0.0008897583789387875,2.2,bin,1,3.0,75.0,1.0,euclidean,TestFunctions.Deb3,most_similar_among_worst,1-point,0.2,0.1,2.0,12.416697025299072,5.0
